timesteps,loss,reward
2109,,863.253156
2110,,863.253156
2111,,863.253156
2112,,863.253156
2113,,863.253156
2114,,863.253156
2115,,863.253156
2116,,863.253156
2117,,863.253156
2118,,863.253156
2119,,863.253156
2120,,863.253156
2121,,863.253156
2122,,863.253156
2123,,863.253156
2124,,863.253156
2125,,863.253156
2126,,863.253156
2127,,863.253156
2128,,863.253156
2129,,863.253156
2130,,863.253156
2131,,863.253156
2132,,863.253156
2133,,863.253156
2134,,863.253156
2135,,863.253156
2136,,863.253156
2137,,863.253156
2138,,863.253156
2139,,863.253156
2140,,863.253156
2141,,863.253156
2142,,863.253156
2143,,863.253156
2144,,863.253156
2145,,863.253156
2146,,863.253156
2147,,863.253156
2148,,863.253156
2149,,863.253156
2150,,863.253156
2151,,863.253156
2152,,863.253156
2153,,863.253156
2154,,863.253156
2155,,863.253156
2156,,863.253156
2157,,863.253156
2158,,863.253156
2159,,863.253156
2160,,863.253156
2161,,863.253156
2162,,863.253156
2163,,863.253156
2164,,863.253156
2165,,863.253156
2166,,863.253156
2167,,863.253156
2168,,863.253156
2169,,863.253156
2170,,863.253156
2171,,863.253156
2172,,863.253156
2173,,863.253156
2174,,863.253156
2175,,863.253156
2176,,863.253156
2177,,863.253156
2178,,863.253156
2179,,863.253156
2180,,863.253156
2181,,863.253156
2182,,863.253156
2183,,863.253156
2184,,863.253156
2185,,863.253156
2186,,863.253156
2187,,863.253156
2188,,863.253156
2189,,863.253156
2190,,863.253156
2191,,863.253156
2192,,863.253156
2193,,863.253156
2194,,863.253156
2195,,863.253156
2196,,863.253156
2197,,863.253156
2198,,863.253156
2199,,863.253156
2200,,863.253156
2201,,863.253156
2202,,863.253156
2203,,863.253156
2204,,863.253156
2205,,863.253156
2206,,863.253156
2207,,863.253156
2208,,863.253156
2209,,863.253156
2210,,863.253156
2211,,863.253156
2212,,863.253156
2213,,863.253156
2214,,863.253156
2215,,863.253156
2216,,863.253156
2217,,863.253156
2218,,863.253156
2219,,863.253156
2220,,863.253156
2221,,863.253156
2222,,863.253156
2223,,863.253156
2224,,863.253156
2225,,863.253156
2226,,863.253156
2227,,863.253156
2228,,863.253156
2229,,863.253156
2230,,863.253156
2231,,863.253156
2232,,863.253156
2233,,863.253156
2234,,863.253156
2235,,863.253156
2236,,863.253156
2237,,863.253156
2238,,863.253156
2239,,863.253156
2240,,863.253156
2241,,863.253156
2242,,863.253156
2243,,863.253156
2244,,863.253156
2245,,863.253156
2246,,863.253156
2247,,863.253156
2248,,863.253156
2249,,863.253156
2250,,863.253156
2251,,863.253156
2252,,863.253156
2253,,863.253156
2254,,863.253156
2255,,863.253156
2256,,863.253156
2257,,863.253156
2258,,863.253156
2259,,863.253156
2260,,863.253156
2261,,863.253156
2262,,863.253156
2263,,863.253156
2264,,863.253156
2265,,863.253156
2266,,863.253156
2267,,863.253156
2268,,863.253156
2269,,863.253156
2270,,863.253156
2271,,863.253156
2272,,863.253156
2273,,863.253156
2274,,863.253156
2275,,863.253156
2276,,863.253156
2277,,863.253156
2278,,863.253156
2279,,863.253156
2280,,863.253156
2281,,863.253156
2282,,863.253156
2283,,863.253156
2284,,863.253156
2285,,863.253156
2286,,863.253156
2287,,863.253156
2288,,863.253156
2289,,863.253156
2290,,863.253156
2291,,863.253156
2292,,863.253156
2293,,863.253156
2294,,863.253156
2295,,863.253156
2296,,863.253156
2297,,863.253156
2298,,863.253156
2299,,863.253156
2300,,863.253156
2301,,863.253156
2302,,863.253156
2303,,863.253156
2304,,863.253156
2305,,863.253156
2306,,863.253156
2307,,863.253156
2308,,863.253156
2309,,863.253156
2310,,863.253156
2311,,863.253156
2312,,863.253156
2313,,863.253156
2314,,863.253156
2315,,863.253156
2316,,863.253156
2317,,863.253156
2318,,863.253156
2319,,863.253156
2320,,863.253156
2321,,863.253156
2322,,863.253156
2323,,863.253156
2324,,863.253156
2325,,863.253156
2326,,863.253156
2327,,863.253156
2328,,863.253156
2329,,863.253156
2330,,863.253156
2331,,863.253156
2332,,863.253156
2333,,863.253156
2334,,863.253156
2335,,863.253156
2336,,863.253156
2337,,863.253156
2338,,863.253156
2339,,863.253156
2340,,863.253156
2341,,863.253156
2342,,863.253156
2343,,863.253156
2344,,863.253156
2345,,863.253156
2346,,863.253156
2347,,863.253156
2348,,863.253156
2349,,863.253156
2350,,863.253156
2351,,863.253156
2352,,863.253156
2353,,863.253156
2354,,863.253156
2355,,863.253156
2356,,863.253156
2357,,863.253156
2358,,863.253156
2359,,863.253156
2360,,863.253156
2361,,863.253156
2362,,863.253156
2363,,863.253156
2364,,863.253156
2365,,863.253156
2366,,863.253156
2367,,863.253156
2368,,863.253156
2369,,863.253156
2370,,863.253156
2371,,863.253156
2372,,863.253156
2373,,863.253156
2374,,863.253156
2375,,863.253156
2376,,863.253156
2377,,863.253156
2378,,863.253156
2379,,863.253156
2380,,863.253156
2381,,863.253156
2382,,863.253156
2383,,863.253156
2384,,863.253156
2385,,863.253156
2386,,863.253156
2387,,863.253156
2388,,863.253156
2389,,863.253156
2390,,863.253156
2391,,863.253156
2392,,863.253156
2393,,863.253156
2394,,863.253156
2395,,863.253156
2396,,863.253156
2397,,863.253156
2398,,863.253156
2399,,863.253156
2400,,863.253156
2401,,863.253156
2402,,863.253156
2403,,863.253156
2404,,863.253156
2405,,863.253156
2406,,863.253156
2407,,863.253156
2408,,863.253156
2409,,863.253156
2410,,863.253156
2411,,863.253156
2412,,863.253156
2413,,863.253156
2414,,863.253156
2415,,863.253156
2416,,863.253156
2417,,863.253156
2418,,863.253156
2419,,863.253156
2420,,863.253156
2421,,863.253156
2422,,863.253156
2423,,863.253156
2424,,863.253156
2425,,863.253156
2426,,863.253156
2427,,863.253156
2428,,863.253156
2429,,863.253156
2430,,863.253156
2431,,863.253156
2432,,863.253156
2433,,863.253156
2434,,863.253156
2435,,863.253156
2436,,863.253156
2437,,863.253156
2438,,863.253156
2439,,863.253156
2440,,863.253156
2441,,863.253156
2442,,863.253156
2443,,863.253156
2444,,863.253156
2445,,863.253156
2446,,863.253156
2447,,863.253156
2448,,863.253156
2449,,863.253156
2450,,863.253156
2451,,863.253156
2452,,863.253156
2453,,863.253156
2454,,863.253156
2455,,863.253156
2456,,863.253156
2457,,863.253156
2458,,863.253156
2459,,863.253156
2460,,863.253156
2461,,863.253156
2462,,863.253156
2463,,863.253156
2464,,863.253156
2465,,863.253156
2466,,863.253156
2467,,863.253156
2468,,863.253156
2469,,863.253156
2470,,863.253156
2471,,863.253156
2472,,863.253156
2473,,863.253156
2474,,863.253156
2475,,863.253156
2476,,863.253156
2477,,863.253156
2478,,863.253156
2479,,863.253156
2480,,863.253156
2481,,863.253156
2482,,863.253156
2483,,863.253156
2484,,863.253156
2485,,863.253156
2486,,863.253156
2487,,863.253156
2488,,863.253156
2489,,863.253156
2490,,863.253156
2491,,863.253156
2492,,863.253156
2493,,863.253156
2494,,863.253156
2495,,863.253156
2496,,863.253156
2497,,863.253156
2498,,863.253156
2499,,863.253156
2500,,863.253156
2501,,863.253156
2502,,863.253156
2503,,863.253156
2504,,863.253156
2505,,863.253156
2506,,863.253156
2507,,863.253156
2508,,863.253156
2509,,863.253156
2510,,863.253156
2511,,863.253156
2512,,863.253156
2513,,863.253156
2514,,863.253156
2515,,863.253156
2516,,863.253156
2517,,863.253156
2518,,863.253156
2519,,863.253156
2520,,863.253156
2521,,863.253156
2522,,863.253156
2523,,863.253156
2524,,863.253156
2525,,863.253156
2526,,863.253156
2527,,863.253156
2528,,863.253156
2529,,863.253156
2530,,863.253156
2531,,863.253156
2532,,863.253156
2533,,863.253156
2534,,863.253156
2535,,863.253156
2536,,863.253156
2537,,863.253156
2538,,863.253156
2539,,863.253156
2540,,863.253156
2541,,863.253156
2542,,863.253156
2543,,863.253156
2544,,863.253156
2545,,863.253156
2546,,863.253156
2547,,863.253156
2548,,863.253156
2549,,863.253156
2550,,863.253156
2551,,863.253156
2552,,863.253156
2553,,863.253156
2554,,863.253156
2555,,863.253156
2556,,863.253156
2557,,863.253156
2558,,863.253156
2559,,863.253156
2560,,863.253156
2561,,863.253156
2562,,863.253156
2563,,863.253156
2564,,863.253156
2565,,863.253156
2566,,863.253156
2567,,863.253156
2568,,863.253156
2569,,863.253156
2570,,863.253156
2571,,863.253156
2572,,863.253156
2573,,863.253156
2574,,863.253156
2575,,863.253156
2576,,863.253156
2577,,863.253156
2578,,863.253156
2579,,863.253156
2580,,863.253156
2581,,863.253156
2582,,863.253156
2583,,863.253156
2584,,863.253156
2585,,863.253156
2586,,863.253156
2587,,863.253156
2588,,863.253156
2589,,863.253156
2590,,863.253156
2591,,863.253156
2592,,863.253156
2593,,863.253156
2594,,863.253156
2595,,863.253156
2596,,863.253156
2597,,863.253156
2598,,863.253156
2599,,863.253156
2600,,863.253156
2601,,863.253156
2602,,863.253156
2603,,863.253156
2604,,863.253156
2605,,863.253156
2606,,863.253156
2607,,863.253156
2608,,863.253156
2609,,863.253156
2610,,863.253156
2611,,863.253156
2612,,863.253156
2613,,863.253156
2614,,863.253156
2615,,863.253156
2616,,863.253156
2617,,863.253156
2618,,863.253156
2619,,863.253156
2620,,863.253156
2621,,863.253156
2622,,863.253156
2623,,863.253156
2624,,863.253156
2625,,863.253156
2626,,863.253156
2627,,863.253156
2628,,863.253156
2629,,863.253156
2630,,863.253156
2631,,863.253156
2632,,863.253156
2633,,863.253156
2634,,863.253156
2635,,863.253156
2636,,863.253156
2637,,863.253156
2638,,863.253156
2639,,863.253156
2640,,863.253156
2641,,863.253156
2642,,863.253156
2643,,863.253156
2644,,863.253156
2645,,863.253156
2646,,863.253156
2647,,863.253156
2648,,863.253156
2649,,863.253156
2650,,863.253156
2651,,863.253156
2652,,863.253156
2653,,863.253156
2654,,863.253156
2655,,863.253156
2656,,863.253156
2657,,863.253156
2658,,863.253156
2659,,863.253156
2660,,863.253156
2661,,863.253156
2662,,863.253156
2663,,863.253156
2664,,863.253156
2665,,863.253156
2666,,863.253156
2667,,863.253156
2668,,863.253156
2669,,863.253156
2670,,863.253156
2671,,863.253156
2672,,863.253156
2673,,863.253156
2674,,863.253156
2675,,863.253156
2676,,863.253156
2677,,863.253156
2678,,863.253156
2679,,863.253156
2680,,863.253156
2681,,863.253156
2682,,863.253156
2683,,863.253156
2684,,863.253156
2685,,863.253156
2686,,863.253156
2687,,863.253156
2688,,863.253156
2689,,863.253156
2690,,863.253156
2691,,863.253156
2692,,863.253156
2693,,863.253156
2694,,863.253156
2695,,863.253156
2696,,863.253156
2697,,863.253156
2698,,863.253156
2699,,863.253156
2700,,863.253156
2701,,863.253156
2702,,863.253156
2703,,863.253156
2704,,863.253156
2705,,863.253156
2706,,863.253156
2707,,863.253156
2708,,863.253156
2709,,863.253156
2710,,863.253156
2711,,863.253156
2712,,863.253156
2713,,863.253156
2714,,863.253156
2715,,863.253156
2716,,863.253156
2717,,863.253156
2718,,863.253156
2719,,863.253156
2720,,863.253156
2721,,863.253156
2722,,863.253156
2723,,863.253156
2724,,863.253156
2725,,863.253156
2726,,863.253156
2727,,863.253156
2728,,863.253156
2729,,863.253156
2730,,863.253156
2731,,863.253156
2732,,863.253156
2733,,863.253156
2734,,863.253156
2735,,863.253156
2736,,863.253156
2737,,863.253156
2738,,863.253156
2739,,863.253156
2740,,863.253156
2741,,863.253156
2742,,863.253156
2743,,863.253156
2744,,863.253156
2745,,863.253156
2746,,863.253156
2747,,863.253156
2748,,863.253156
2749,,863.253156
2750,,863.253156
2751,,863.253156
2752,,863.253156
2753,,863.253156
2754,,863.253156
2755,,863.253156
2756,,863.253156
2757,,863.253156
2758,,863.253156
2759,,863.253156
2760,,863.253156
2761,,863.253156
2762,,863.253156
2763,,863.253156
2764,,863.253156
2765,,863.253156
2766,,863.253156
2767,,863.253156
2768,,863.253156
2769,,863.253156
2770,,863.253156
2771,,863.253156
2772,,863.253156
2773,,863.253156
2774,,863.253156
2775,,863.253156
2776,,863.253156
2777,,863.253156
2778,,863.253156
2779,,863.253156
2780,,863.253156
2781,,863.253156
2782,,863.253156
2783,,863.253156
2784,,863.253156
2785,,863.253156
2786,,863.253156
2787,,863.253156
2788,,863.253156
2789,,863.253156
2790,,863.253156
2791,,863.253156
2792,,863.253156
2793,,863.253156
2794,,863.253156
2795,,863.253156
2796,,863.253156
2797,,863.253156
2798,,863.253156
2799,,863.253156
2800,,863.253156
2801,,863.253156
2802,,863.253156
2803,,863.253156
2804,,863.253156
2805,,863.253156
2806,,863.253156
2807,,863.253156
2808,,863.253156
2809,,863.253156
2810,,863.253156
2811,,863.253156
2812,,863.253156
2813,,863.253156
2814,,863.253156
2815,,863.253156
2816,,863.253156
2817,,863.253156
2818,,863.253156
2819,,863.253156
2820,,863.253156
2821,,863.253156
2822,,863.253156
2823,,863.253156
2824,,863.253156
2825,,863.253156
2826,,863.253156
2827,,863.253156
2828,,863.253156
2829,,863.253156
2830,,863.253156
2831,,863.253156
2832,,863.253156
2833,,863.253156
2834,,863.253156
2835,,863.253156
2836,,863.253156
2837,,863.253156
2838,,863.253156
2839,,863.253156
2840,,863.253156
2841,,863.253156
2842,,863.253156
2843,,863.253156
2844,,863.253156
2845,,863.253156
2846,,863.253156
2847,,863.253156
2848,,863.253156
2849,,863.253156
2850,,863.253156
2851,,863.253156
2852,,863.253156
2853,,863.253156
2854,,863.253156
2855,,863.253156
2856,,863.253156
2857,,863.253156
2858,,863.253156
2859,,863.253156
2860,,863.253156
2861,,863.253156
2862,,863.253156
2863,,863.253156
2864,,863.253156
2865,,863.253156
2866,,863.253156
2867,,863.253156
2868,,863.253156
2869,,863.253156
2870,,863.253156
2871,,863.253156
2872,,863.253156
2873,,863.253156
2874,,863.253156
2875,,863.253156
2876,,863.253156
2877,,863.253156
2878,,863.253156
2879,,863.253156
2880,,863.253156
2881,,863.253156
2882,,863.253156
2883,,863.253156
2884,,863.253156
2885,,863.253156
2886,,863.253156
2887,,863.253156
2888,,863.253156
2889,,863.253156
2890,,863.253156
2891,,863.253156
2892,,863.253156
2893,,863.253156
2894,,863.253156
2895,,863.253156
2896,,863.253156
2897,,863.253156
2898,,863.253156
2899,,863.253156
2900,,863.253156
2901,,863.253156
2902,,863.253156
2903,,863.253156
2904,,863.253156
2905,,863.253156
2906,,863.253156
2907,,863.253156
2908,,863.253156
2909,,863.253156
2910,,863.253156
2911,,863.253156
2912,,863.253156
2913,,863.253156
2914,,863.253156
2915,,863.253156
2916,,863.253156
2917,,863.253156
2918,,863.253156
2919,,863.253156
2920,,863.253156
2921,,863.253156
2922,,863.253156
2923,,863.253156
2924,,863.253156
2925,,863.253156
2926,,863.253156
2927,,863.253156
2928,,863.253156
2929,,863.253156
2930,,863.253156
2931,,863.253156
2932,,863.253156
2933,,863.253156
2934,,863.253156
2935,,863.253156
2936,,863.253156
2937,,863.253156
2938,,863.253156
2939,,863.253156
2940,,863.253156
2941,,863.253156
2942,,863.253156
2943,,863.253156
2944,,863.253156
2945,,863.253156
2946,,863.253156
2947,,863.253156
2948,,863.253156
2949,,863.253156
2950,,863.253156
2951,,863.253156
2952,,863.253156
2953,,863.253156
2954,,863.253156
2955,,863.253156
2956,,863.253156
2957,,863.253156
2958,,863.253156
2959,,863.253156
2960,,863.253156
2961,,863.253156
2962,,863.253156
2963,,863.253156
2964,,863.253156
2965,,863.253156
2966,,863.253156
2967,,863.253156
2968,,863.253156
2969,,863.253156
2970,,863.253156
2971,,863.253156
2972,,863.253156
2973,,863.253156
2974,,863.253156
2975,,863.253156
2976,,863.253156
2977,,863.253156
2978,,863.253156
2979,,863.253156
2980,,863.253156
2981,,863.253156
2982,,863.253156
2983,,863.253156
2984,,863.253156
2985,,863.253156
2986,,863.253156
2987,,863.253156
2988,,863.253156
2989,,863.253156
2990,,863.253156
2991,,863.253156
2992,,863.253156
2993,,863.253156
2994,,863.253156
2995,,863.253156
2996,,863.253156
2997,,863.253156
2998,,863.253156
2999,,863.253156
3000,,886.120567
3001,,886.120567
3002,,886.120567
3003,,886.120567
3004,,886.120567
3005,,886.120567
3006,,886.120567
3007,,886.120567
3008,,886.120567
3009,,886.120567
3010,,886.120567
3011,,886.120567
3012,,886.120567
3013,,886.120567
3014,,886.120567
3015,,886.120567
3016,,886.120567
3017,,886.120567
3018,,886.120567
3019,,886.120567
3020,,886.120567
3021,,886.120567
3022,,886.120567
3023,,886.120567
3024,,886.120567
3025,,886.120567
3026,,886.120567
3027,,886.120567
3028,,886.120567
3029,,886.120567
3030,,886.120567
3031,,886.120567
3032,,886.120567
3033,,886.120567
3034,,886.120567
3035,,886.120567
3036,,886.120567
3037,,886.120567
3038,,886.120567
3039,,886.120567
3040,,886.120567
3041,,886.120567
3042,,886.120567
3043,,886.120567
3044,,886.120567
3045,,886.120567
3046,,886.120567
3047,,886.120567
3048,,886.120567
3049,,886.120567
3050,,886.120567
3051,,886.120567
3052,,886.120567
3053,,886.120567
3054,,886.120567
3055,,886.120567
3056,,886.120567
3057,,886.120567
3058,,886.120567
3059,,886.120567
3060,,886.120567
3061,,886.120567
3062,,886.120567
3063,,886.120567
3064,,886.120567
3065,,886.120567
3066,,886.120567
3067,,886.120567
3068,,886.120567
3069,,886.120567
3070,,886.120567
3071,,886.120567
3072,,886.120567
3073,,886.120567
3074,,886.120567
3075,,886.120567
3076,,886.120567
3077,,886.120567
3078,,886.120567
3079,,886.120567
3080,,886.120567
3081,,886.120567
3082,,886.120567
3083,,886.120567
3084,,886.120567
3085,,886.120567
3086,,886.120567
3087,,886.120567
3088,,886.120567
3089,,886.120567
3090,,886.120567
3091,,886.120567
3092,,886.120567
3093,,886.120567
3094,,886.120567
3095,,886.120567
3096,,886.120567
3097,,886.120567
3098,,886.120567
3099,,886.120567
3100,,886.120567
3101,,886.120567
3102,,886.120567
3103,,886.120567
3104,,886.120567
3105,,886.120567
3106,,886.120567
3107,,886.120567
3108,,886.120567
3109,,886.120567
3110,,886.120567
3111,,886.120567
3112,,886.120567
3113,,886.120567
3114,,886.120567
3115,,886.120567
3116,,886.120567
3117,,886.120567
3118,,886.120567
3119,,886.120567
3120,,886.120567
3121,,886.120567
3122,,886.120567
3123,,886.120567
3124,,886.120567
3125,,886.120567
3126,,886.120567
3127,,886.120567
3128,,886.120567
3129,,886.120567
3130,,886.120567
3131,,886.120567
3132,,886.120567
3133,,886.120567
3134,,886.120567
3135,,886.120567
3136,,886.120567
3137,,886.120567
3138,,886.120567
3139,,886.120567
3140,,886.120567
3141,,886.120567
3142,,886.120567
3143,,886.120567
3144,,886.120567
3145,,886.120567
3146,,886.120567
3147,,886.120567
3148,,886.120567
3149,,886.120567
3150,,886.120567
3151,,886.120567
3152,,886.120567
3153,,886.120567
3154,,886.120567
3155,,886.120567
3156,,886.120567
3157,,886.120567
3158,,886.120567
3159,,886.120567
3160,,886.120567
3161,,886.120567
3162,,886.120567
3163,,886.120567
3164,,886.120567
3165,,886.120567
3166,,886.120567
3167,,886.120567
3168,,886.120567
3169,,886.120567
3170,,886.120567
3171,,886.120567
3172,,886.120567
3173,,886.120567
3174,,886.120567
3175,,886.120567
3176,,886.120567
3177,,886.120567
3178,,886.120567
3179,,886.120567
3180,,886.120567
3181,,886.120567
3182,,886.120567
3183,,886.120567
3184,,886.120567
3185,,886.120567
3186,,886.120567
3187,,886.120567
3188,,886.120567
3189,,886.120567
3190,,886.120567
3191,,886.120567
3192,,886.120567
3193,,886.120567
3194,,886.120567
3195,,886.120567
3196,,886.120567
3197,,886.120567
3198,,886.120567
3199,,886.120567
3200,,886.120567
3201,,886.120567
3202,,886.120567
3203,,886.120567
3204,,886.120567
3205,,886.120567
3206,,886.120567
3207,,886.120567
3208,,886.120567
3209,,886.120567
3210,,886.120567
3211,,886.120567
3212,,886.120567
3213,,886.120567
3214,,886.120567
3215,,886.120567
3216,,886.120567
3217,,886.120567
3218,,886.120567
3219,,886.120567
3220,,886.120567
3221,,886.120567
3222,,886.120567
3223,,886.120567
3224,,886.120567
3225,,886.120567
3226,,886.120567
3227,,886.120567
3228,,886.120567
3229,,886.120567
3230,,886.120567
3231,,886.120567
3232,,886.120567
3233,,886.120567
3234,,886.120567
3235,,886.120567
3236,,886.120567
3237,,886.120567
3238,,886.120567
3239,,886.120567
3240,,886.120567
3241,,886.120567
3242,,886.120567
3243,,886.120567
3244,,886.120567
3245,,886.120567
3246,,886.120567
3247,,886.120567
3248,,886.120567
3249,,886.120567
3250,,886.120567
3251,,886.120567
3252,,886.120567
3253,,886.120567
3254,,886.120567
3255,,886.120567
3256,,886.120567
3257,,886.120567
3258,,886.120567
3259,,886.120567
3260,,886.120567
3261,,886.120567
3262,,886.120567
3263,,886.120567
3264,,886.120567
3265,,886.120567
3266,,886.120567
3267,,886.120567
3268,,886.120567
3269,,886.120567
3270,,886.120567
3271,,886.120567
3272,,886.120567
3273,,886.120567
3274,,886.120567
3275,,886.120567
3276,,886.120567
3277,,886.120567
3278,,886.120567
3279,,886.120567
3280,,886.120567
3281,,886.120567
3282,,886.120567
3283,,886.120567
3284,,886.120567
3285,,886.120567
3286,,886.120567
3287,,886.120567
3288,,886.120567
3289,,886.120567
3290,,886.120567
3291,,886.120567
3292,,886.120567
3293,,886.120567
3294,,886.120567
3295,,886.120567
3296,,886.120567
3297,,886.120567
3298,,886.120567
3299,,886.120567
3300,,886.120567
3301,,886.120567
3302,,886.120567
3303,,886.120567
3304,,886.120567
3305,,886.120567
3306,,886.120567
3307,,886.120567
3308,,886.120567
3309,,886.120567
3310,,886.120567
3311,,886.120567
3312,,886.120567
3313,,886.120567
3314,,886.120567
3315,,886.120567
3316,,886.120567
3317,,886.120567
3318,,886.120567
3319,,886.120567
3320,,886.120567
3321,,886.120567
3322,,886.120567
3323,,886.120567
3324,,886.120567
3325,,886.120567
3326,,886.120567
3327,,886.120567
3328,,886.120567
3329,,886.120567
3330,,886.120567
3331,,886.120567
3332,,886.120567
3333,,886.120567
3334,,886.120567
3335,,886.120567
3336,,886.120567
3337,,886.120567
3338,,886.120567
3339,,886.120567
3340,,886.120567
3341,,886.120567
3342,,886.120567
3343,,886.120567
3344,,886.120567
3345,,886.120567
3346,,886.120567
3347,,886.120567
3348,,886.120567
3349,,886.120567
3350,,886.120567
3351,,886.120567
3352,,886.120567
3353,,886.120567
3354,,886.120567
3355,,886.120567
3356,,886.120567
3357,,886.120567
3358,,886.120567
3359,,886.120567
3360,,886.120567
3361,,886.120567
3362,,886.120567
3363,,886.120567
3364,,886.120567
3365,,886.120567
3366,,886.120567
3367,,886.120567
3368,,886.120567
3369,,886.120567
3370,,886.120567
3371,,886.120567
3372,,886.120567
3373,,886.120567
3374,,886.120567
3375,,886.120567
3376,,886.120567
3377,,886.120567
3378,,886.120567
3379,,886.120567
3380,,886.120567
3381,,886.120567
3382,,886.120567
3383,,886.120567
3384,,886.120567
3385,,886.120567
3386,,886.120567
3387,,886.120567
3388,,886.120567
3389,,886.120567
3390,,886.120567
3391,,886.120567
3392,,886.120567
3393,,886.120567
3394,,886.120567
3395,,886.120567
3396,,886.120567
3397,,886.120567
3398,,886.120567
3399,,886.120567
3400,,886.120567
3401,,886.120567
3402,,886.120567
3403,,886.120567
3404,,886.120567
3405,,886.120567
3406,,886.120567
3407,,886.120567
3408,,886.120567
3409,,886.120567
3410,,886.120567
3411,,886.120567
3412,,886.120567
3413,,886.120567
3414,,886.120567
3415,,886.120567
3416,,886.120567
3417,,886.120567
3418,,886.120567
3419,,886.120567
3420,,886.120567
3421,,886.120567
3422,,886.120567
3423,,886.120567
3424,,886.120567
3425,,886.120567
3426,,886.120567
3427,,886.120567
3428,,886.120567
3429,,886.120567
3430,,886.120567
3431,,886.120567
3432,,886.120567
3433,,886.120567
3434,,886.120567
3435,,886.120567
3436,,886.120567
3437,,886.120567
3438,,886.120567
3439,,886.120567
3440,,886.120567
3441,,886.120567
3442,,886.120567
3443,,886.120567
3444,,886.120567
3445,,886.120567
3446,,886.120567
3447,,886.120567
3448,,886.120567
3449,,886.120567
3450,,886.120567
3451,,886.120567
3452,,886.120567
3453,,886.120567
3454,,886.120567
3455,,886.120567
3456,,886.120567
3457,,886.120567
3458,,886.120567
3459,,886.120567
3460,,886.120567
3461,,886.120567
3462,,886.120567
3463,,886.120567
3464,,886.120567
3465,,886.120567
3466,,886.120567
3467,,886.120567
3468,,886.120567
3469,,886.120567
3470,,886.120567
3471,,886.120567
3472,,886.120567
3473,,886.120567
3474,,886.120567
3475,,886.120567
3476,,886.120567
3477,,886.120567
3478,,886.120567
3479,,886.120567
3480,,886.120567
3481,,886.120567
3482,,886.120567
3483,,886.120567
3484,,886.120567
3485,,886.120567
3486,,886.120567
3487,,886.120567
3488,,886.120567
3489,,886.120567
3490,,886.120567
3491,,886.120567
3492,,886.120567
3493,,886.120567
3494,,886.120567
3495,,886.120567
3496,,886.120567
3497,,886.120567
3498,,886.120567
3499,,886.120567
3500,,886.120567
3501,,886.120567
3502,,886.120567
3503,,886.120567
3504,,886.120567
3505,,886.120567
3506,,886.120567
3507,,886.120567
3508,,886.120567
3509,,886.120567
3510,,886.120567
3511,,886.120567
3512,,886.120567
3513,,886.120567
3514,,886.120567
3515,,886.120567
3516,,886.120567
3517,,886.120567
3518,,886.120567
3519,,886.120567
3520,,886.120567
3521,,886.120567
3522,,886.120567
3523,,886.120567
3524,,886.120567
3525,,886.120567
3526,,886.120567
3527,,886.120567
3528,,886.120567
3529,,886.120567
3530,,886.120567
3531,,886.120567
3532,,886.120567
3533,,886.120567
3534,,886.120567
